transaction_id,transaction_ts,store_code,store_name,region,product_sku,product_name,category,subcategory,customer_id,customer_segment,payment_type,qty,unit_price,discount_pct,promo_flag,extended_amount,unit_cost,profit
TXN00068302,2024-10-31 09:14:34,S055,Rochester Retail Center,Northeast,P000150,Deluxe Audio Gray 52,Electronics,Audio,C012581,Consumer,Debit,3,490.45,0.0,0,1471.35,290.86,598.77
TXN00053524,2024-12-24 13:40:09,S031,Houston Retail Center,South,P000441,Advanced Kitchen Brown 46,Home & Garden,Kitchen,C006473,Corporate,Credit,4,44.7,0.0,0,178.8,18.84,103.44
TXN00011942,12/25/2024 8:31 AM,S003,Seattle Market,West,P000953,Standard Outdoor Green 63,SPORTS,Outdoor Recreation,C013452,Consumer,Debit,1,72.16,0.0448,0,68.93,35.61,33.32
TXN00222714,05/29/2024 4:31 PM,S040,Jacksonville Depot,South,P000723,Essential Dairy White 31,Grocery,Dairy,C016470,Home Office,Apple Pay,4,9.4,0.0,0,37.6,6.48,11.68
TXN00053456,2024-12-12 18:43:42,S024,Cleveland Outlet,Midwest,P000936,Ultra Outdoor Blue 46,Sports,Outdoor Recreation,C018943,Corporate,Debit,3,94.37,0.0,0,283.11,45.49,146.64
TXN00109028,2023-12-25 21:48:47,S060,Yonkers Outlet,Northeast,P000656,Elite Snacks Brown 63,Grocery,Snacks,C014853,Consumer,Debit,3,4.7,0.0,0,14.1,2.62,6.24
TXN00189432,2024-01-01 12:33:38,S020,Minneapolis Superstore,Midwest,P000907,Select Fitness Brown 17,Sports,Fitness Equipment,C024261,Consumer,Debit,4,60.51,0.0,0,242.04,37.02,93.96
TXN00133997,2024-06-04 09:00:09,S028,Grand Rapids Depot,Midwest,P000121,Pro Accessories Black 23,Electronics,Accessories,C024861,Consumer,Credit,6,67.94,0.2525,1,304.71,27.93,137.13
TXN00149009,2024-10-21 11:46:30,S002,San Francisco Superstore,West,P000623,Essential Beverages Silver 30,Grocery,Beverages,C012082,Consumer,Debit,2,1.77,0.0,0,3.54,1.19,1.16
TXN00236504,2024-07-15 18:35:54,S045,New Orleans Market,South,P000401,Smart Furniture Navy 6,Home & Garden,Furniture,C011212,Consumer,Debit,2,1279.92,0.0203,0,2507.88,712.76,1082.36
TXN00132886,2024-10-09 14:36:16,S024,Cleveland Outlet,Midwest,P000156,Express Men's Navy 58,Apparel,Men's Clothing,C013885,Home Office,Cash,2,116.5,0.0775,0,214.94,43.02,128.9
TXN00052584,2023-07-14 16:37:49,S027,Des Moines Market,Midwest,P000017,Pro Smartphones White 18,Electronics,Smartphones,C019351,Consumer,Credit,3,578.29,0.0,0,1734.87,385.49,578.4
TXN00223021,2023-03-07 13:07:21,S028,Grand Rapids Depot,Midwest,P000711,Signature Dairy Red 19,Grocery,Dairy,C011512,Home Office,Cash,3,3.07,0.0,0,9.21,2.03,3.12
TXN00103072,2024-10-21 15:45:07,S049,Pittsburgh Retail Centre,Northeast,P000679,Smart Snacks Green 86,Grocery,Snacks,C004655,Home Office,Debit,4,3.38,0.0549,0,12.78,2.33,3.46
TXN00104112,2024-06-16 18:48:09,S045,New Orleans Market,South,P000303,Smart Footwear Brown 7,Apparel,Footwear,C007734,Corporate,Debit,1,81.53,0.1119,0,72.41,36.05,36.36
TXN00084215,11/24/2023 12:29 PM,S043,Baltimore Retail Center,South,P000831,Standard Hair Navy 40,Health & Beauty,Hair Care,C020683,Consumer,Credit,1,35.4,0.0854,0,32.38,17.12,15.26
TXN00187822,2024-02-14 10:27:29,S054,Newark Outlet,Northeast,P000612,Advanced Beverages Silver 19,Grocery,Beverages,C020329,Consumer,Gift Card,1,15.85,0.0,0,15.85,11.66,4.19
TXN00224964,2023-01-11 20:38:51,S056,Worcester Superstore,Northeast,P001151,Standard Maintenance Silver 63,Automotive,Maintenance,C013988,Corporate,Cash,4,14.62,0.1162,0,51.68,8.63,17.16
TXN00217536,2024-10-29 13:57:28,S016,Chicago Depot,Midwest,P000624,Select Beverages Blue 31,Grocery,Beverages,C021691,Consumer,Debit,5,16.63,0.2317,1,63.88,9.51,16.33
TXN00053576,2024-05-30 20:31:03,S004,Portland Depot,West,P000021,Smart Smartphones Gray 22,Electronics,Smartphones,C009374,Home Office,Debit,4,822.0,0.0,0,3288.0,476.73,1381.08
TXN00235392,2023-09-30 18:05:51,S043,Baltimore Retail Center,South,P000001,Classic Smartphones Beige 2,Electronics,Smartphones,C017704,Consumer,Debit,1,1105.54,0.0,0,1105.54,631.3,474.24
TXN00154321,2023-07-09 18:00:23,S048,Boston Outlet,Northeast,P000226,Ultra Women's Black 29,Apparel,Women's Clothing,C006663,Consumer,Credit,3,114.31,0.3062,1,237.92,39.58,119.18
TXN00214445,2023-02-18 09:27:32,S009,Boise Market,West,P000012,Signature Smartphones Blue 13,Electronics,Smartphones,C011180,Consumer,Gift Card,1,993.81,0.0,0,993.81,645.23,348.58
TXN00036122,2023-09-17 11:03:12,S038,Orlando Superstore,South,P001166,Standard Maintenance Navy 78,Automotive,Maintenance,C014038,Consumer,Apple Pay,4,30.9,0.3025,1,86.21,17.62,15.73
TXN00113167,2024-07-13 10:01:02,S050,Providence Superstore,Northeast,P000776,Select Bakery Black 84,Grocery,Bakery,C002419,Consumer,Apple Pay,2,4.57,0.0,0,9.14,2.66,3.82
TXN00071880,2024-01-21 09:31:09,S004,Portland Depot,West,P001052,Smart Stationery Brown 63,Office Supplies,Stationery,C002019,Consumer,Cash,2,21.12,0.1141,0,37.42,9.67,18.08
TXN00179470,2023-08-12 20:47:11,S045,New Orleans Market,South,P000457,Express Kitchen White 62,Home & Garden,Kitchen,C009024,Consumer,Credit,1,46.56,0.0,0,46.56,21.34,25.22
TXN00030775,2024-11-21 14:13:42,S024,Cleveland Outlet,Midwest,P000130,Signature Audio White 32,Electronics,Audio,C009464,Consumer,Cash,3,106.98,0.1735,0,265.26,66.91,64.53
TXN00246327,2023-04-23 09:58:03,S002,San Francisco Superstore,West,P000475,Advanced Bedding Green 80,Home & Garden,Bedding,C017598,Home Office,Gift Card,1,171.22,0.0,0,171.22,71.84,99.38
TXN00215337,2023-04-02 08:01:06,S033,Miami Market,South,P000821,Select Skincare Beige 30,Health & Beauty,Skincare,C006337,Corporate,Apple Pay,2,107.85,0.1224,1,189.3,48.38,92.54
TXN00131230,2024-07-27 09:56:57,S049,Pittsburgh Retail Center,Northeast,P001015,Essential Action Green 26,Toys & Games,Action Figures,C017450,Corporate,Cash,3,43.7,0.1987,1,105.05,21.42,40.79
TXN00116809,2024-12-03 19:06:07,S024,Cleveland Outlet,Midwest,P000450,Advanced Kitchen Gray 55,Home & Garden,Kitchen,C016408,Corporate,Credit,1,75.06,0.0,0,75.06,39.97,35.09
TXN00182693,2024-02-12 08:23:19,S005,Phoenix Plaza Store,West,P000079,Elite Tablets Blue 80,Electronics,Tablets,C000030,Home Office,Cash,3,889.64,0.0876,0,2435.12,572.31,718.19
TXN00168371,2024-02-24 09:45:41,S036,Nashville Outlet,South,P000210,Signature Men's White 13,Apparel,Men's Clothing,C023494,Consumer,Apple Pay,4,119.48,0.0997,0,430.27,56.29,205.11
TXN00139268,01/09/2023 10:51 AM,S049,Pittsburgh Retail Center,Northeast,P000261,Advanced Women's Silver 64,Apparel,Women's Clothing,C020974,Consumer,Cash,4,78.4,0.0672,0,292.53,29.87,173.05
TXN00114155,2023-11-05 14:32:12,S002,San Francisco Superstore,West,P000277,Deluxe Women's Green 80,Apparel,Women's Clothing,C019329,Consumer,Credit,4,48.96,0.09,0,178.21,24.37,80.73
TXN00213980,2024-08-22 19:36:18,S024,Cleveland Outlet,Midwest,P000711,Signature Dairy Red 19,Grocery,Dairy,C012820,Consumer,Debit,1,3.07,0.0,0,3.07,2.03,1.04
TXN00008656,2023-12-25 08:32:23,S051,Hartford H. Market,Northeast,P000008,Premium Smartphones Green 9,Electronics,Smartphones,C000293,Consumer,Debit,1,529.37,0.0,0,529.37,365.48,163.89
TXN00023889,2024-08-20 14:24:38,S049,Pittsburgh Retail Center,Northeast,P000286,Signature Footwear Blue 89,Apparel,Footwear,C015960,Corporate,Credit,3,232.59,0.1947,0,561.91,94.03,279.82
TXN00166156,2023-09-14 07:08:59,S023,Omaha Plaza Store,Midwest,P000669,Express Snacks Gray 76,Grocery,Snacks,C021242,Corporate,Apple Pay,3,13.0,0.0232,0,38.1,7.37,15.99
TXN00178923,2023-05-06 17:53:16,S012,Oakland Outlet,West,P000243,Premium Women's Blue 46,Apparel,Women's Clothing,C005967,Consumer,Debit,2,70.06,0.0,0,140.12,29.55,81.02
TXN00101708,2024-04-10 09:25:56,S039,San Antonio Market,South,P000099,Pro Accessories Silver 1,Electronics,Accessories,C022258,Consumer,Credit,4,58.69,0.0,0,234.76,34.98,94.84
TXN00030871,2024-03-10 11:24:08,S040,Jacksonville Depot,South,P000216,Advanced Men's Blue 19,Apparel,Men's Clothing,C018100,Consumer,Debit,2,21.47,0.0,0,42.94,7.15,28.64
TXN00027873,2024-12-03 09:30:29,S056,Worcester Superstore,Northeast,P000971,Essential Board Green 81,Toys & Games,Board Games,C006392,Corporate,Credit,3,43.28,0.1138,1,115.06,19.22,57.4
TXN00247434,2024-03-20 18:53:44,S017,Columbus Plaza Store,Midwest,P000960,Express Board Beige 70,Toys & Games,Board Games,C001340,Consumer,Cash,4,53.55,0.0,0,214.2,25.06,113.96
TXN00233718,2024-05-30 15:41:50,S015,Albuquerque Market,West,P000038,Ultra Laptops Beige 39,Electronics,Laptops,C020871,Consumer,Apple Pay,3,1119.67,0.0,0,3359.01,636.76,1448.73
TXN00113485,2023-11-06 11:26:29,S011,Tucson Plaza Store,West,P000115,Premium Accessories Gray 17,Electronics,Accessories,C012934,Corporate,Credit,4,31.13,0.276,1,90.15,17.35,20.75
TXN00065460,2024-11-15 10:58:46,S042,Louisville Outlet,South,P000282,Express Footwear Silver 85,Apparel,Footwear,C024718,Corporate,Debit,1,232.99,0.1467,1,198.81,98.89,99.92
TXN00156941,2024-12-15 14:55:33,S028,Grand Rapids Depot,Midwest,P000536,Active Tools Green 42,Home & Garden,Tools,C021169,Consumer,Debit,4,52.47,0.1851,1,171.03,33.82,35.75
TXN00223467,2023-11-26 10:41:06,S024,Cleveland Outlet,Midwest,P000459,Ultra Kitchen Navy 64,Home & Garden,Kitchen,C010245,Consumer,Debit,1,42.28,0.0952,0,38.25,19.94,18.31
TXN00226339,06/08/2024 7:01 PM,S009,Boise Market,West,P000737,Smart Dairy Brown 45,Grocery,Dairy,C013237,Consumer,Cash,4,2.65,0.0469,0,10.1,1.99,2.14
TXN00232954,2023-12-17 17:07:56,S039,San Antonio Market,South,P001051,Elite Stationery Brown 62,Office Supplies,Stationery,C018294,Consumer,Credit,4,9.94,0.147,1,33.92,4.91,14.28
TXN00161911,2024-01-01 07:04:53,S034,Dallas Depot,South,P000735,Advanced Dairy Silver 43,Grocery,Dairy,C012511,Consumer,Credit,5,7.03,0.3142,1,24.11,4.76,0.31
TXN00029044,2023-07-14 13:54:19,S059,Springfield Plaza Store,Northeast,P001173,Select Luxury Silver 85,Premium,Luxury Watches,C019227,Consumer,Credit,3,903.37,0.0,0,2710.11,322.5,1742.61
TXN00014984,04/15/2023 9:44 PM,S021,Kansas City Market,Midwest,P000665,Elite Snacks Navy 72,Grocery,Snacks,C016421,Corporate,Credit,2,12.29,0.0,0,24.58,7.4,9.78
TXN00012157,11/22/2024 5:54 PM,S014,Reno Superstore,West,P000898,Classic Fitness Red 8,Sports,Fitness Equipment,C002277,Consumer,Credit,2,410.27,0.1533,1,694.75,223.25,248.25
TXN00062881,2023-04-05 16:44:15,S055,Rochester Retail Center,Northeast,P001164,Deluxe Maintenance Green 76,Automotive,Maintenance,C002607,Consumer,Debit,4,25.47,0.0,0,101.88,12.87,50.4
TXN00022726,2023-11-22 13:14:42,S044,Richmond R. Superstore,South,P000951,Premium Outdoor Beige 61,Sports,Outdoor Recreation,C017731,Corporate,Apple Pay,3,304.17,0.0,0,912.51,158.66,436.53
TXN00156365,2024-01-23 14:39:50,S031,Houston Retail Center,South,P000451,Advanced Kitchen Gray 56,Home & Garden,Kitchen,C019177,Consumer,Debit,4,191.51,0.0,0,766.04,90.81,402.8
TXN00161514,02/19/2023 9:17 PM,S049,Pittsburgh Retail Center,Northeast,P000975,Pro Board Beige 85,Toys & Games,Board Games,C004358,Corporate,Credit,1,61.31,0.1379,0,52.86,34.12,18.74
TXN00064425,11/10/2023 9:54 AM,S032,Atlanta Superstore,South,P001107,Signature Car Blue 19,Automotive,Car Accessories,C019318,Consumer,Debit,3,289.56,0.1171,0,766.96,160.61,285.13
TXN00068297,2024-11-07 16:46:53,S016,Chicago Depot,Midwest,P000682,Essential Snacks Black 89,Grocery,Snacks,C001847,Home Office,Cash,3,9.37,0.0963,1,25.4,6.45,6.05
TXN00197930,2023-07-12 11:57:38,S021,Kansas City Market,Midwest,P000256,Select Women's Brown 59,Apparel,Women's Clothing,C008715,Corporate,Debit,3,30.49,0.0,0,91.47,9.99,61.5
TXN00061642,2023-11-19 11:06:47,S004,Portland Depot,West,P000060,Deluxe Laptops Green 61,Electronics,Laptops,C014337,Consumer,Credit,2,1764.84,0.1029,1,3166.48,1036.77,1092.94
TXN00164795,10/02/2023 9:39 PM,S018,Indianapolis Outlet,Midwest,P000075,Express Tablets Blue 76,Electronics,Tablets,C009330,Home Office,Debit,3,419.11,0.0,0,1257.33,239.1,540.03
TXN00097737,2023-03-15 12:07:40,S001,Los Angeles Retail Center,West,P000472,Express Bedding Brown 77,Home & Garden,Bedding,C012793,Consumer,Credit,1,163.55,0.0,0,163.55,78.99,84.56
TXN00114280,2023-02-22 14:10:43,S033,Miami Market,South,P000229,Deluxe Women's Navy 32,Apparel,Women's Clothing,C019696,Consumer,Cash,1,109.71,0.0,0,109.71,49.55,60.16
TXN00076704,2023-03-04 21:43:08,S013,Sacramento Retail Center,West,P000023,Express Smartphones White 24,Electronics,Smartphones,C000716,Consumer,Apple Pay,3,410.38,0.015,0,1212.67,282.81,364.24
TXN00005589,02/14/2024 12:58 PM,S020,Minneapolis Superstore,Midwest,P000622,Ultra Beverages Red 29,Grocery,Beverages,C003221,Corporate,Credit,4,10.94,0.1889,0,35.49,7.16,6.85
TXN00169583,01/24/2023 8:31 AM,S010,Spokane Depot,West,P000422,Classic Kitchen Brown 27,Home & Garden,Kitchen,C024892,Consumer,Debit,4,33.12,0.1797,0,108.67,18.52,34.59
TXN00015308,2024-08-16 08:33:06,S036,Nashville Outlet,South,P000812,Advanced Skincare White 21,Health & Beauty,Skincare,C021533,Consumer,Debit,1,12.46,0.0536,0,11.79,5.47,6.32
TXN00171045,2024-06-01 09:33:15,S006,Denver Outlet,West,P000017,Pro Smartphones White 18,Electronics,Smartphones,C001813,Consumer,Debit,3,578.29,0.0,0,1734.87,385.49,578.4
TXN00081889,2023-11-09 09:18:21,S045,New Orleans Market,South,P000194,Essential Men's Green 96,Apparel,Men's Clothing,C000970,Consumer,Credit,1,59.63,0.0653,0,55.74,18.5,37.24
TXN00152346,2024-12-03 10:12:51,S060,Yonkers Outlet,Northeast,P000141,Smart Audio Blue 43,Electronics,Audio,C004490,Consumer,Credit,4,425.91,0.0,0,1703.64,243.78,728.52
TXN00064827,2024-07-18 10:53:37,S017,Columbus Plaza Store,Midwest,P001083,Express Printers Black 94,Office Supplies,Printers & Ink,C001712,Consumer,Cash,1,69.76,0.2907,1,49.48,43.57,5.91
TXN00207904,2023-12-23 11:26:14,S007,Las Vegas Retail Center,West,P000711,Signature Dairy Red 19,Grocery,Dairy,C009297,Corporate,Debit,4,3.07,0.2571,1,9.12,2.03,1.0
TXN00248839,2024-08-12 08:28:57,S057,Bridgeport Market,Northeast,P000006,Deluxe Smartphones Blue 7,Electronics,Smartphones,C019238,Consumer,Debit,4,1045.81,0.0,0,4183.24,701.99,1375.28
TXN00046659,2024-08-11 14:06:23,S047,Philadelphia Plaza Store,Northeast,P000009,Ultra Smartphones White 10,Electronics,Smartphones,C008918,Corporate,Debit,3,339.42,0.0,0,1018.26,208.83,391.77
TXN00238218,2024-08-13 20:39:51,S042,Louisville Outlet,South,P000445,Advanced Kitchen Green 50,Home & Garden,Kitchen,C006560,Consumer,Credit,3,52.31,0.1768,0,129.18,27.59,46.41
TXN00211379,09/17/2024 8:44 AM,S002,San Francisco Superstore,West,P000295,Premium Footwear Green 98,Apparel,Footwear,C013123,Consumer,Apple Pay,4,229.49,0.0,0,917.96,96.68,531.24
TXN00239462,2023-08-03 19:50:22,S005,Phoenix Plaza Store,West,P000867,Advanced Vitamins Red 76,Health & Beauty,Vitamins,C018614,Corporate,Apple Pay,1,9.68,0.0811,0,8.89,4.26,4.63
TXN00003690,2024-07-06 08:17:50,S036,Nashville Outlet,South,P000188,Premium Men's Gray 90,Apparel,Men's Clothing,C016965,Corporate,Cash,5,124.9,0.2721,1,454.57,60.02,154.47
TXN00048689,2024-03-11 10:18:18,S046,New York Depot,Northeast,P000793,Active Skincare Brown 2,Health & Beauty,Skincare,C004608,Consumer,Debit,4,117.59,0.0,0,470.36,60.65,227.76
TXN00153843,2023-06-01 07:09:39,S020,Minneapolis Superstore,Midwest,P000109,Active Accessories Silver 11,Electronics,Accessories,C018757,Consumer,Apple Pay,4,30.33,0.0,0,121.32,14.73,62.4
TXN00231006,2024-12-15 07:14:04,S047,Philadelphia Plaza Store,Northeast,P000902,Classic Fitness Blue 12,Sports,Fitness Equipment,C006144,Corporate,Debit,4,688.49,0.0,0,2753.96,460.68,911.24
TXN00085645,2023-03-07 16:56:00,S031,Houston Retail Center,South,P000409,Classic Furniture Brown 14,Home & Garden,Furniture,C011180,Consumer,Credit,1,257.99,0.2194,1,201.39,162.62,38.77
TXN00215694,2023-08-10 18:36:22,S050,Providence Superstore,Northeast,P001056,Signature Stationery Black 67,Office Supplies,Stationery,C000941,Consumer,Apple Pay,3,21.65,0.0,0,64.95,10.12,34.59
TXN00061778,2024-01-05 14:58:30,S032,Atlanta Superstore,South,P000128,Ultra Audio Navy 30,Electronics,Audio,C015269,Consumer,Credit,2,211.29,0.0911,0,384.08,125.96,132.16
TXN00096145,01/04/2023 7:02 AM,S033,Miami Market,South,P000254,Elite Women's Silver 57,Apparel,Women's Clothing,C021034,Consumer,Apple Pay,2,141.37,0.2191,1,220.79,67.2,86.39
TXN00155211,11/05/2023 3:52 PM,S039,San Antonio Market,South,P000101,Pro Accessories Black 3,Electronics,Accessories,C020989,Consumer,Debit,2,70.89,0.002,0,141.5,38.42,64.66
TXN00191872,2024-04-08 10:09:26,S035,Charlotte Plaza Store,South,P000136,Premium Audio Silver 38,Electronics,Audio,C009936,Consumer,Credit,2,166.27,0.0,0,332.54,95.36,141.82
TXN00184173,2024-10-30 09:13:58,S030,Wichita Outlet,Midwest,P000366,Select Sportswear Silver 70,Apparel,Sportswear,C020265,Corporate,Credit,1,83.0,0.0,0,83.0,29.63,53.37
TXN00044921,2023-08-12 20:21:48,S056,Worcester Superstore,Northeast,P000921,Premium Fitness Navy 31,Sports,Fitness Equipment,C011111,Consumer,Credit,2,158.79,0.0776,1,292.94,94.64,103.66
TXN00162360,2023-02-26 15:23:11,S017,Columbus Plaza Store,Midwest,P000278,Elite Women's Beige 81,Apparel,Women's Clothing,C013519,Corporate,Debit,4,137.66,0.0943,1,498.71,54.2,281.91
TXN00137524,03/29/2024 7:51 AM,S045,New Orleans Market,South,P001135,Essential Car Blue 47,Automotive,Car Accessories,C017509,Consumer,Debit,4,162.46,0.0139,0,640.81,86.06,296.57
TXN00031691,07/30/2023 3:03 PM,S028,Grand Rapids Depot,Midwest,P001102,Pro Printers Black 14,Office Supplies,Printers & Ink,C000463,Consumer,Credit,2,395.62,0.0,0,791.24,253.52,284.2
TXN00212039,01/07/2024 3:06 PM,S035,Charlotte Plaza Store,South,P000520,Premium Tools Red 26,Home & Garden,Tools,C007058,Consumer,Cash,1,263.28,0.0,0,263.28,133.43,129.85
TXN00053196,2023-06-10 14:08:49,S027,Des Moines Market,Midwest,P000716,Standard Dairy Black 24,Grocery,Dairy,C002454,Consumer,Debit,4,9.01,0.0,0,36.04,5.48,14.12
TXN00134589,2024-11-25 17:23:22,S053,Albany Plaza Store,Northeast,P000957,Premium Outdoor Blue 67,Sports,Outdoor Recreation,C023969,Consumer,Credit,4,131.64,0.0,0,526.56,71.99,238.6
TXN00186228,12/29/2024 9:51 PM,S007,Las Vegas Retail Center,West,P000567,Select Outdoor Red 73,Home & Garden,Outdoor,C005238,Home Office,Credit,3,461.04,0.0779,1,1275.37,239.38,557.23
TXN00239560,2023-02-19 13:32:29,S014,Reno Superstore,West,P000093,Active Accessories Silver 94,Electronics,Accessories,C000073,Consumer,Gift Card,2,68.46,0.3969,1,82.58,28.17,26.24
TXN00203811,2024-12-16 11:37:39,S027,Des Moines Market,Midwest,P001030,Essential Stationery Silver 41,Office Supplies,Stationery,C013289,Consumer,Cash,3,10.95,0.1833,0,26.83,5.53,10.24
TXN00212904,12/03/2023 1:13 PM,S045,New Orleans Market,South,P000938,Standard Outdoor Brown 48,Sports,,C009506,Consumer,Cash,4,67.37,0.0564,0,254.28,39.12,97.8
TXN00014968,02/25/2024 12:44 PM,S030,Wichita Outlet,Midwest,P000853,Deluxe Hair Beige 62,health & beauty,Hair Care,C002685,Consumer,Gift Card,4,14.2,0.0,0,56.8,5.83,33.48
TXN00099899,06/06/2024 5:10 PM,S038,Orlando Superstore,South,P001098,Advanced Printers White 10,Office Supplies,Printers & Ink,C003714,Home Office,Credit,3,43.96,0.1742,1,108.91,24.86,34.33
TXN00161028,2023-03-04 15:10:10,S054,Newark Outlet,Northeast,P000008,Premium Smartphones Green 9,Electronics,Smartphones,C003460,Corporate,Apple Pay,1,529.37,0.0,0,529.37,365.48,163.89
TXN00011260,2023-05-28 13:39:34,S051,Hartford Market,Northeast,P000073,Smart Tablets Navy 74,Electronics,Tablets,C007011,Consumer,Credit,1,668.86,0.2974,1,469.94,396.88,73.06
TXN00193397,2024-05-10 07:24:25,S022,Milwaukee Depot,Midwest,P000591,Smart Beverages Red 97,Grocery,Beverages,C010862,Consumer,Debit,3,8.21,0.266,1,18.08,5.3,2.18
TXN00060894,2023-11-10 07:05:01,S004,Portland Depot,West,P000592,Advanced Beverages Blue 98,Grocery,Beverages,C017951,Consumer,Debit,4,6.39,0.0,0,25.56,3.57,11.28
TXN00042457,2024-01-24 14:37:57,S047,Philadelphia Plaza Store,Northeast,P000317,Select Footwear Beige 21,Apparel,Footwear,C004923,Home Office,Debit,2,74.22,0.117,0,131.07,26.07,78.93
TXN00036886,2024-07-18 20:55:23,S037,Austin Retail Center,South,P001028,Essential Action White 39,Toys & Games,Action Figures,C010509,Consumer,Cash,4,34.43,0.0,0,137.72,13.67,83.04
TXN00090272,2023-11-09 08:34:37,S038,Orlando O. Superstore,South,P000690,Premium Snacks Brown 97,Grocery,Snacks,C017677,Consumer,Debit,4,14.26,0.0677,1,53.18,8.61,18.74
TXN00072337,2023-01-07 15:44:26,S002,San Francisco Superstore,West,P001067,Smart Stationery Navy 78,Office Supplies,Stationery,C005936,Consumer,Credit,3,12.0,0.0,0,36.0,5.47,19.59
TXN00225935,2023-10-20 16:07:19,S017,Columbus Plaza Store,Midwest,P000520,Premium Tools Red 26,Home & Garden,Tools,C011775,Corporate,Credit,1,263.28,0.0,0,263.28,133.43,129.85
TXN00194752,2024-03-10 11:26:46,S019,Detroit Retail Center,Midwest,P000627,Express Beverages Green 34,Grocery,Beverages,C010687,Consumer,Debit,4,15.24,0.0,0,60.96,8.45,27.16
TXN00123220,2024-11-11 09:34:28,S026,Cincinnati Superstore,Midwest,P000853,Deluxe Hair Beige 62,Health & Beauty,Hair Care,C011597,Consumer,Debit,4,14.2,0.359,1,36.41,5.83,13.09
TXN00147078,2023-06-15 07:04:02,S037,Austin Retail Center,South,P000370,Elite Sportswear Beige 74,Apparel,Sportswear,C018482,Consumer,Debit,2,74.98,0.1415,0,128.74,37.45,53.84
TXN00094764,2024-08-20 14:45:48,S001,Los Angeles Retail Center,West,P000632,Essential Beverages Brown 39,GROCERY,Beverages,C017375,Home Office,Debit,5,24.54,0.2303,1,94.44,13.7,25.94
TXN00190106,2023-11-08 15:04:50,S040,Jacksonville Depot,South,P001095,Smart Printers Brown 7,Office Supplies,Printers & Ink,C022913,Consumer,Apple Pay,4,120.72,0.3247,1,326.09,62.01,78.05
TXN00058954,2023-09-21 19:58:31,S009,Boise Market,West,P000165,Classic Men's Black 67,Apparel,Men's Clothing,C004647,Consumer,Credit,3,49.49,0.0,0,148.47,21.0,85.47
TXN00064260,2024-03-15 14:52:48,S042,Louisville Outlet,South,P000118,Deluxe Accessories Beige 20,Electronics,Accessories,C010896,Home Office,Apple Pay,4,73.47,0.0,0,293.88,36.79,146.72
TXN00076529,2024-03-26 19:32:57,S001,Los Angeles Retail Center,West,P001141,Ultra Maintenance Navy 53,Automotive,Maintenance,C022731,Consumer,Credit,2,15.39,0.0,0,30.78,8.55,13.68
TXN00227086,2024-05-05 20:10:20,S029,Madison M. Plaza Store,Midwest,P000302,Advanced Footwear White 6,Apparel,Footwear,C004259,Corporate,Debit,4,98.54,0.0,0,394.16,45.79,211.0
TXN00017055,01/27/2024 11:35 AM,S054,Newark Outlet,Northeast,P000244,Deluxe Women's Green 47,Apparel,Women's Clothing,C016213,Home Office,Apple Pay,2,84.46,0.0,0,168.92,35.5,97.92
TXN00242012,2023-08-25 17:16:25,S048,Boston Outlet,Northeast,P000758,Elite Bakery White 66,Grocery,Bakery,C015134,Consumer,Credit,1,15.78,0.0,0,15.78,8.94,6.84
TXN00132752,2024-09-13 19:43:02,S026,Cincinnati Superstore,Midwest,P000335,Smart Sportswear Black 39,Apparel,Sportswear,C023207,Corporate,Debit,3,39.58,0.2128,1,93.47,16.47,44.06
TXN00192451,2023-12-17 16:45:02,S022,Milwaukee Depot,Midwest,P000359,Advanced Sportswear White 63,Apparel,Sportswear,C008774,Consumer,Cash,1,109.58,0.0478,0,104.34,44.34,60.0
TXN00244809,2024-01-17 09:24:37,S040,Jacksonville Depot,South,P001050,Active Stationery Red 61,Office Supplies,Stationery,C007085,Consumer,Debit,4,14.42,0.0,0,57.68,6.55,31.48
TXN00096750,2024-07-21 20:42:47,S001,Los Angeles Retail Center,West,P000787,Pro Bakery Green 95,Grocery,Bakery,C019131,Consumer,Debit,2,13.56,0.0,0,27.12,8.52,10.08
TXN00099897,2024-06-01 12:15:54,S034,Dallas Depot,South,P000966,Ultra Board Brown 76,Toys & Games,Board Games,C024381,Consumer,Credit,1,44.5,0.1291,0,38.76,22.95,15.81
TXN00052145,2024-05-18 09:09:33,S015,Albuquerque Market,West,P000845,Essential Hair White 54,Health & Beauty,Hair Care,C020769,Corporate,Cash,2,28.31,0.0,0,56.62,12.21,32.2
TXN00067975,11/27/2023 9:47 AM,S055,Rochester Retail Center,Northeast,P000274,Active Women's Silver 77,Apparel,Women's Clothing,C009152,Corporate,Credit,3,59.51,0.226,1,138.18,18.21,83.55
TXN00083459,2024-02-24 18:54:00,S024,Cleveland Outlet,Midwest,P001002,Express Action White 13,Toys & Games,Action Figures,C010697,Corporate,Credit,5,17.49,0.3209,1,59.39,7.63,21.24
TXN00220879,2024-06-29 19:58:08,S036,Nashville Outlet,South,P000357,Premium Sportswear Gray 61,Apparel,Sportswear,C001937,Consumer,Credit,4,31.28,0.0,0,125.12,10.02,85.04
TXN00185281,2024-06-21 10:51:42,S028,Grand Rapids Depot,Midwest,P000671,Standard Snacks Red 78,Grocery,Snacks,C023246,Home Office,Apple Pay,6,4.71,0.1681,1,23.51,2.9,6.11
